"naps","city","p","latitude","longitude","date.time","pollutant","concentration"
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-01 21:00:00,"O3",15
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-01 21:00:00,"NO2",29
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-01 21:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-01 22:00:00,"O3",20
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-01 22:00:00,"NO2",24
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-01 22:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-01 23:00:00,"O3",26
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-01 23:00:00,"NO2",15
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-01 23:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 00:00:00,"O3",29
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 00:00:00,"NO2",12
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 00:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 01:00:00,"O3",25
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 01:00:00,"NO2",17
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 01:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 02:00:00,"O3",23
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 02:00:00,"NO2",18
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 02:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 03:00:00,"O3",NA
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 03:00:00,"NO2",NA
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 03:00:00,"SO2",NA
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 04:00:00,"O3",31
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 04:00:00,"NO2",10
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 04:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 05:00:00,"O3",32
