"naps","city","p","latitude","longitude","date.time","pollutant","concentration"
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-01 21:00:00,"O3",27
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-01 21:00:00,"NO2",11
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-01 21:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-01 22:00:00,"O3",29
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-01 22:00:00,"NO2",8
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-01 22:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-01 23:00:00,"O3",23
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-01 23:00:00,"NO2",15
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-01 23:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 00:00:00,"O3",25
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 00:00:00,"NO2",12
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 00:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 01:00:00,"O3",29
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 01:00:00,"NO2",7
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 01:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 02:00:00,"O3",29
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 02:00:00,"NO2",7
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 02:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 03:00:00,"O3",29
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 03:00:00,"NO2",7
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 03:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 04:00:00,"O3",29
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 04:00:00,"NO2",7
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 04:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 05:00:00,"O3",29
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 05:00:00,"NO2",7
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 05:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 06:00:00,"O3",24
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 06:00:00,"NO2",14
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 06:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 07:00:00,"O3",23
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 07:00:00,"NO2",15
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 07:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 08:00:00,"O3",26
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 08:00:00,"NO2",11
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 08:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 09:00:00,"O3",26
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 09:00:00,"NO2",10
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 09:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 10:00:00,"O3",25
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 10:00:00,"NO2",10
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 10:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 11:00:00,"O3",26
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 11:00:00,"NO2",10
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 11:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 12:00:00,"O3",28
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 12:00:00,"NO2",9
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 12:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 13:00:00,"O3",30
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 13:00:00,"NO2",8
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 13:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 14:00:00,"O3",30
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 14:00:00,"NO2",8
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 14:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 15:00:00,"O3",29
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 15:00:00,"NO2",9
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 15:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 16:00:00,"O3",28
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 16:00:00,"NO2",10
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 16:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 17:00:00,"O3",28
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 17:00:00,"NO2",10
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 17:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 18:00:00,"O3",27
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 18:00:00,"NO2",11
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 18:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 19:00:00,"O3",26
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 19:00:00,"NO2",12
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 19:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 20:00:00,"O3",26
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 20:00:00,"NO2",11
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 20:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 21:00:00,"O3",24
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 21:00:00,"NO2",13
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 21:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 22:00:00,"O3",25
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 22:00:00,"NO2",12
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 22:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 23:00:00,"O3",25
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 23:00:00,"NO2",12
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-02 23:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 00:00:00,"O3",26
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 00:00:00,"NO2",12
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 00:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 01:00:00,"O3",28
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 01:00:00,"NO2",11
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 01:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 02:00:00,"O3",30
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 02:00:00,"NO2",9
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 02:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 03:00:00,"O3",30
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 03:00:00,"NO2",9
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 03:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 04:00:00,"O3",30
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 04:00:00,"NO2",9
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 04:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 05:00:00,"O3",27
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 05:00:00,"NO2",12
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 05:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 06:00:00,"O3",26
