"naps","city","p","latitude","longitude","date.time","pollutant","concentration"
10102,"St Johns","NL",47.56038,-52.71147,2018-07-01 21:00:00,"NO2",20
10102,"St Johns","NL",47.56038,-52.71147,2018-07-01 21:00:00,"SO2",3
10102,"St Johns","NL",47.56038,-52.71147,2018-07-01 22:00:00,"O3",0
10102,"St Johns","NL",47.56038,-52.71147,2018-07-01 22:00:00,"NO2",20
10102,"St Johns","NL",47.56038,-52.71147,2018-07-01 22:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-01 23:00:00,"O3",0
10102,"St Johns","NL",47.56038,-52.71147,2018-07-01 23:00:00,"NO2",19
10102,"St Johns","NL",47.56038,-52.71147,2018-07-01 23:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 00:00:00,"O3",5
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 00:00:00,"NO2",12
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 00:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 01:00:00,"O3",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 01:00:00,"NO2",20
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 01:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 02:00:00,"O3",0
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 02:00:00,"NO2",19
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 02:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 03:00:00,"O3",0
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 03:00:00,"NO2",20
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 03:00:00,"SO2",3
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 04:00:00,"O3",0
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 04:00:00,"NO2",16
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 04:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 05:00:00,"O3",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 05:00:00,"NO2",15
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 05:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 06:00:00,"O3",10
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 06:00:00,"NO2",7
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 06:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 07:00:00,"O3",9
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 07:00:00,"NO2",8
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 07:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 08:00:00,"O3",7
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 08:00:00,"NO2",12
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 08:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 09:00:00,"O3",6
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 09:00:00,"NO2",16
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 09:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 10:00:00,"O3",8
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 10:00:00,"NO2",14
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 10:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 11:00:00,"O3",7
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 11:00:00,"NO2",11
